lat,long,full_taxa
-12.05,-77.05,Phaseolus vulgaris L.
19.31666667,-97.93333333,Phaseolus vulgaris L.
38.4,27.15,Phaseolus vulgaris L.
15.46666667,-90.31666667,Phaseolus vulgaris L.
-12.08333333,-76.93333333,Phaseolus vulgaris L.
29.16666667,75.71666667,Phaseolus vulgaris L.
14.75,-86,Phaseolus vulgaris L.
14.43333333,-87.98333333,Phaseolus vulgaris L.
14.53333333,-87.81666667,Phaseolus vulgaris L.
15.33333333,-90.06666667,Phaseolus vulgaris L.
12.63333333,-87.08333333,Phaseolus vulgaris L.
21.03333333,-104.3666667,Phaseolus vulgaris L.
17.8,-97.76666667,Phaseolus vulgaris L.
22.23333333,-102.3,Phaseolus vulgaris L.
23.85,-104.1666667,Phaseolus vulgaris L.
18.21694444,-100.5169444,Phaseolus vulgaris L.
17.25,-100.6666667,Phaseolus vulgaris L.
19.8,-104.2166667,Phaseolus vulgaris L.
18.2,-102.0669444,Phaseolus vulgaris L.
19.2,-96.13333333,Phaseolus vulgaris L.
26.8,-106.5,Phaseolus vulgaris L.
49.11666667,-99.33555556,Phaseolus vulgaris L.
18.2,-97.48333333,Phaseolus vulgaris L.
19.56666667,-97.26666667,Phaseolus vulgaris L.
19.76666667,-97.23333333,Phaseolus vulgaris L.
15.25,-88.55,Phaseolus vulgaris L.
15.05,-88.95,Phaseolus vulgaris L.
15.15,-87.88333333,Phaseolus vulgaris L.
-0.23305556,-78.26694444,Phaseolus vulgaris L.
-4,-79.21666667,Phaseolus vulgaris L.
0.8,-77.71666667,Phaseolus vulgaris L.
37.46666667,57.31666667,Phaseolus vulgaris L.
39.51666667,31.18333333,Phaseolus vulgaris L.
20.53333333,-103.1833333,Phaseolus vulgaris L.
19.51694444,-98.88305556,Phaseolus vulgaris L.
17.08333333,-93.08333333,Phaseolus vulgaris L.
14.65,-91.45,Phaseolus vulgaris L.
24.03305556,-104.6669444,Phaseolus vulgaris L.
-2.13333333,30.05,Phaseolus vulgaris L.
-1.23333333,29.43333333,Phaseolus vulgaris L.
-1,29.5,Phaseolus vulgaris L.
-23.53305556,-46.61694444,Phaseolus vulgaris L.
-22.29056,-64.69,Phaseolus vulgaris
-23.88305556,-65.06694444,Phaseolus vulgaris L.
52.095,23.13889,Phaseolus vulgaris
19.26666667,-99.66666667,Phaseolus coccineus L.
8.5,-75.41666667,Phaseolus lunatus L.
14.5,-89.86666667,Phaseolus lunatus L.
17,-96.08333333,Phaseolus coccineus L.
-12.25,-38.95,Phaseolus lunatus L.
-21.6,-46.9,Phaseolus lunatus L.
33.17611111,-111.7988889,Phaseolus acutifolius A. Gray
-5.19111111,-37.345,Phaseolus lunatus L.
31.955,-112.8,Phaseolus acutifolius A. Gray
18.39972222,-99.76666667,Phaseolus vulgaris L. var. aborigineus (Burkart) Baudet
20.16666667,-98.03333333,Phaseolus dumosus Macfad.
14.31666667,-88.25,Phaseolus vulgaris L.
14,-88.36666667,Phaseolus vulgaris L.
14.86666667,-89.16666667,Phaseolus vulgaris L.
14.15,-88.73333333,Phaseolus vulgaris L.
14.6,-88.96666667,Phaseolus vulgaris L.
13.81666667,-86.36666667,Phaseolus vulgaris L.
50.6,4.68333333,Phaseolus vulgaris L.
36.73333333,29.93333333,Phaseolus vulgaris L.
40.5,42.75,Phaseolus vulgaris L.
37.91666667,40.23333333,Phaseolus vulgaris L.
35,38,Phaseolus vulgaris L.
19.68333333,-103.4833333,Phaseolus vulgaris L.
34.5,69.18333333,Phaseolus vulgaris L.
34.6,68.95,Phaseolus vulgaris L.
35.91666667,74.31666667,Phaseolus vulgaris L.
41.83333333,123.45,Phaseolus vulgaris L.
19.75,-101.05,Phaseolus vulgaris L.
21.81666667,-105.2166667,Phaseolus vulgaris L.
18.86666667,-97.1,Phaseolus vulgaris L.
36.8,-108.6833333,Phaseolus vulgaris L.
20.2,-101.15,Phaseolus vulgaris L.
21.15,-100.9166667,Phaseolus vulgaris L.
20.13333333,-98.75,Phaseolus vulgaris L.
19.26666667,-98.9,Phaseolus vulgaris L.
41.1,29.03333333,Phaseolus vulgaris L.
9.9,-83.68333333,Phaseolus vulgaris L.
36.63333333,51.43333333,Phaseolus vulgaris L.
20.36666667,-100.9666667,Phaseolus vulgaris L.
24.18305556,-99.13305556,Phaseolus vulgaris L.
20.55,-104.0333333,Phaseolus vulgaris L.
29.58333333,81.5,Phaseolus vulgaris L.
14.56694444,-90.73305556,Phaseolus vulgaris L.
14.66666667,-89.85,Phaseolus vulgaris L.
14.85,-91.51666667,Phaseolus vulgaris L.
-3.01666667,29.26666667,Phaseolus vulgaris L.
-2.8,29.08333333,Phaseolus vulgaris L.
-0.75,29.61666667,Phaseolus vulgaris L.
-0.21666667,29.15,Phaseolus vulgaris L.
19.81694444,-97.35,Phaseolus vulgaris L.
-1.66666667,-79,Phaseolus vulgaris L.
41.66667,20.5,Phaseolus vulgaris
1.7667,-76.2,Phaseolus vulgaris L.
-3.8333,-79.3667,Phaseolus lunatus L.
42.02667,45.69667,Phaseolus vulgaris
38.61611111,68.7825,Phaseolus spp.
-13.43333333,-76.11666667,Phaseolus lunatus L.
6.31666667,-75.51666667,Phaseolus lunatus L.
15.03,-91.5,Phaseolus coccineus L.
27.46666667,-108.8,Phaseolus acutifolius A. Gray
-16.06694444,-57.68305556,Phaseolus lunatus L.
-12.43305556,-46.43305556,Phaseolus lunatus L.
32.24388889,-111.1669444,Phaseolus acutifolius A. Gray var. acutifolius
-20.58333333,-64.76666667,Phaseolus lunatus L.
20.11694444,-98.73305556,Phaseolus coccineus L.
36.86666667,36.2,Phaseolus vulgaris L.
41,36.65,Phaseolus vulgaris L.
40.25,38.41666667,Phaseolus vulgaris L.
33.5,36.3,Phaseolus vulgaris L.
-4.3,15.3,Phaseolus vulgaris L.
32.58333333,-114.8333333,Phaseolus vulgaris L.
19.76666667,-97.21666667,Phaseolus vulgaris L.
22.78333333,-102.5833333,Phaseolus vulgaris L.
24.16666667,72.43333333,Phaseolus vulgaris L.
9.9,-83.66666667,Phaseolus vulgaris L.
19.25388889,-99.60805556,Phaseolus vulgaris L.
19.66694444,-101.1830556,Phaseolus vulgaris L.
11.86666667,-86.05,Phaseolus vulgaris L.
11.93333333,-85.95,Phaseolus vulgaris L.
13.41666667,-86.41666667,Phaseolus vulgaris L.
15.41666667,-90.66666667,Phaseolus vulgaris L.
18.83333333,-97.1,Phaseolus vulgaris L.
15.03333333,-92.25,Phaseolus vulgaris L.
20.51694444,-100.95,Phaseolus vulgaris L.
19.23333333,-100.3333333,Phaseolus vulgaris L.
52.145,-106.3791667,Phaseolus vulgaris L.
21.53333333,-104.8833333,Phaseolus vulgaris L.
3.35,37.33333333,Phaseolus vulgaris L.
16.91666667,-96.25,Phaseolus vulgaris L.
27,-109.75,Phaseolus vulgaris L.
15.31666667,-88.55,Phaseolus vulgaris L.
40.91666667,38.4,Phaseolus vulgaris L.
-9.08333333,-38.3,Phaseolus vulgaris L.
36.98333333,-105.5333333,Phaseolus vulgaris L.
-17.08333333,-66.16666667,Phaseolus vulgaris L.
35.81666667,51,Phaseolus vulgaris L.
15.08333333,-90.38333333,Phaseolus vulgaris L.
-4.06666667,29.5,Phaseolus vulgaris L.
-3.3333,-79.5667,Phaseolus lunatus L.
42.14138889,45.41611111,Phaseolus vulgaris L.
-4,-79.21694444,Phaseolus lunatus L.
1.8,-77.16666667,Phaseolus lunatus L.
2.41694444,-76.75,Phaseolus hybr.
31.86694444,-112.8830556,Phaseolus acutifolius A. Gray
32,-112,Phaseolus acutifolius A. Gray
14.65,-90.81666667,Phaseolus dumosus Macfad.
14.56666667,-90.71666667,Phaseolus dumosus Macfad.
8.99,-83.31,Phaseolus vulgaris L.
14.88333,-87.36667,Phaseolus vulgaris
15.33333333,-88.63333333,Phaseolus vulgaris L.
40.01666667,32.35,Phaseolus vulgaris L.
35.93333333,36.01666667,Phaseolus vulgaris L.
40.45,39.48333333,Phaseolus vulgaris L.
38.48333333,28.15,Phaseolus vulgaris L.
39.45,31.56666667,Phaseolus vulgaris L.
8.63333333,39.11666667,Phaseolus vulgaris L.
12.3,76.65,Phaseolus vulgaris L.
34.78333333,48.5,Phaseolus vulgaris L.
9.31666667,42.11666667,Phaseolus vulgaris L.
9.86666667,-83.78333333,Phaseolus vulgaris L.
9.48333333,-83.48333333,Phaseolus vulgaris L.
13.83333333,-87.25,Phaseolus vulgaris L.
15.05,-90.66666667,Phaseolus vulgaris L.
16.13333333,-91.91666667,Phaseolus vulgaris L.
16.76666667,-92.63333333,Phaseolus vulgaris L.
16.26666667,-95.6,Phaseolus vulgaris L.
16.91666667,-96.3,Phaseolus vulgaris L.
17.16694444,-96.78305556,Phaseolus vulgaris L.
19.05,-98.18333333,Phaseolus vulgaris L.
35.8,-105.25,Phaseolus vulgaris L.
22.23333333,-102.1666667,Phaseolus vulgaris L.
21.91666667,-102.3,Phaseolus vulgaris L.
23.38333333,-109.6666667,Phaseolus vulgaris L.
16.31666667,-91.98333333,Phaseolus vulgaris L.
20.31666667,-101.5,Phaseolus vulgaris L.
18.58333333,-98.85,Phaseolus vulgaris L.
16.98333333,-96.76666667,Phaseolus vulgaris L.
22.15,-100.9833333,Phaseolus vulgaris L.
18.58333333,-100.8833333,Phaseolus vulgaris L.
19.75,-72.25,Phaseolus vulgaris L.
14.8,-88.93333333,Phaseolus vulgaris L.
40.88333333,35.48333333,Phaseolus vulgaris L.
14.98305556,-89.71694444,Phaseolus vulgaris L.
15.35,-90.86666667,Phaseolus vulgaris L.
15.06666667,-90.48333333,Phaseolus vulgaris L.
-4.4,29.66666667,Phaseolus vulgaris L.
-2.13333333,30.03333333,Phaseolus vulgaris L.
-0.01666667,29.4,Phaseolus vulgaris L.
14.9,-92.28305556,Phaseolus vulgaris L.
14.22055556,-87.08,Phaseolus vulgaris L.
3.0167,-75.5,Phaseolus lunatus L.
13.91694444,-89.85,Phaseolus lunatus L.
-6.5,-76.36666667,Phaseolus lunatus L.
9.65,-83.96694444,Phaseolus coccineus L.
19.31666667,-98.5,Phaseolus coccineus L.
-17.85,-41.5,Phaseolus lunatus L.
-15.2,-47.56694444,Phaseolus lunatus L.
35.88333333,-110.5,Phaseolus lunatus L.
-23.13333333,-64.33333333,Phaseolus lunatus L.
14.18222222,-86.99555556,Phaseolus lunatus L.
14.08361111,-87.08833333,Phaseolus coccineus L.
13.5,-87.16666667,Phaseolus vulgaris L.
15.2,-87.43333333,Phaseolus vulgaris L.
-33.45,-70.66666667,Phaseolus vulgaris L.
13.06666667,80.26666667,Phaseolus vulgaris L.
11.65,78.16666667,Phaseolus vulgaris L.
39.15,34.16666667,Phaseolus vulgaris L.
39.83333333,34.8,Phaseolus vulgaris L.
40.88333333,26.9,Phaseolus vulgaris L.
34.73333333,36.71666667,Phaseolus vulgaris L.
7.75,-8.81666667,Phaseolus vulgaris L.
15.08333333,-90.33333333,Phaseolus vulgaris L.
23.13333333,-82.36666667,Phaseolus vulgaris L.
34.01666667,71.55,Phaseolus vulgaris L.
30.28333333,57.08333333,Phaseolus vulgaris L.
38.7,46.31666667,Phaseolus vulgaris L.
21,-101.0333333,Phaseolus vulgaris L.
15.36666667,-91.3,Phaseolus vulgaris L.
12.95,-85.95,Phaseolus vulgaris L.
25.81666667,-103,Phaseolus vulgaris L.
16.23333333,-92.35,Phaseolus vulgaris L.
19.75,-102.6666667,Phaseolus vulgaris L.
24.78333333,-104.3333333,Phaseolus vulgaris L.
26.85,-107.0833333,Phaseolus vulgaris L.
19.51666667,-101.6,Phaseolus vulgaris L.
19.58333333,-102.4833333,Phaseolus vulgaris L.
18.36666667,-97.26666667,Phaseolus vulgaris L.
18.3,-97.3,Phaseolus vulgaris L.
19.5,-98.9,Phaseolus vulgaris L.
17.09,-96.64,Phaseolus vulgaris L.
-9.93333333,-76.23333333,Phaseolus vulgaris L.
35.66666667,51.41666667,Phaseolus vulgaris L.
23.2,-106.2333333,Phaseolus vulgaris L.
20.81666667,-102.7333333,Phaseolus vulgaris L.
14.81694444,-90.91694444,Phaseolus vulgaris L.
-4.25,29.61666667,Phaseolus vulgaris L.
20.53305556,-102.4669444,Phaseolus vulgaris L.
23.2,-106.2330556,Phaseolus vulgaris L.
51.34694,23.51444,Phaseolus vulgaris
3.5,-75.6667,Phaseolus lunatus L.
42.11638889,45.38333333,Phaseolus vulgaris L.
30.7,104.05,Phaseolus coccineus L.
14.96666667,-89.51666667,Phaseolus lunatus L.
14.61666667,-89.98333333,Phaseolus lunatus L.
13.96666667,-89.71666667,Phaseolus lunatus L.
-3.53333333,-80.46666667,Phaseolus lunatus L.
8.86666667,-75.61666667,Phaseolus lunatus L.
-27.76666667,-65.58333333,Phaseolus lunatus L.
15.35,-91.3,Phaseolus lunatus L.
14.48305556,-90.61694444,Phaseolus coccineus L.
17.51694444,-96.93305556,Phaseolus coccineus L.
-25.29111111,-50.19194444,Phaseolus lunatus L.
14.17805556,-86.99888889,Phaseolus lunatus L.
15.15,-88.46666667,Phaseolus vulgaris L.
15.13333333,-88.66666667,Phaseolus vulgaris L.
14.5,-88.8,Phaseolus vulgaris
15.56666667,-87.38333333,Phaseolus vulgaris L.
39.91666667,32.86666667,Phaseolus vulgaris L.
50.91666667,-102.6666667,Phaseolus vulgaris L.
-17.4,-66.15,Phaseolus vulgaris L.
-9.3,-76,Phaseolus vulgaris L.
11.41666667,76.71666667,Phaseolus vulgaris L.
15.86666667,74.51666667,Phaseolus vulgaris L.
37.28333333,39.03333333,Phaseolus vulgaris L.
33.6,73.06666667,Phaseolus vulgaris L.
41.11666667,20.78333333,Phaseolus vulgaris L.
28.63333333,-106.0833333,Phaseolus vulgaris L.
19.3,-99.7,Phaseolus vulgaris L.
14.9,-88.73333333,Phaseolus vulgaris L.
15.43333333,-90.36666667,Phaseolus vulgaris L.
15.03333333,-91.21666667,Phaseolus vulgaris L.
14.28333333,-90.28333333,Phaseolus vulgaris L.
20.55,-102.5166667,Phaseolus vulgaris L.
16.23333333,-93.95,Phaseolus vulgaris L.
35.06666667,-108.85,Phaseolus vulgaris L.
20.4,-101.2,Phaseolus vulgaris L.
22.78333333,-102.5,Phaseolus vulgaris L.
21.35,-101.9169444,Phaseolus vulgaris L.
19.21666667,-96.95,Phaseolus vulgaris L.
18.28305556,-98.23305556,Phaseolus vulgaris L.
18.63333333,-90.78333333,Phaseolus vulgaris L.
-13.51805556,-71.97805556,Phaseolus vulgaris L.
-2.08333333,20.98333333,Phaseolus vulgaris L.
-0.11666667,29.38333333,Phaseolus vulgaris L.
19.25,-97.48333333,Phaseolus vulgaris L.
38.42028,71.53722,Phaseolus vulgaris
10.96666667,-74.78333333,Phaseolus lunatus L.
18.45,-97.38305556,Phaseolus coccineus L.
-19.96694444,-44.21694444,Phaseolus lunatus L.
-8.05,-34.9,Phaseolus lunatus L.
-19.51694444,-41.01694444,Phaseolus lunatus L.
9.85,-83.9,Phaseolus coccineus L.
31.44,-108.8,Phaseolus acutifolius A. Gray
32.21666667,-110.9666667,Phaseolus acutifolius A. Gray var. acutifolius
14.53333333,-91.68333333,Phaseolus dumosus Macfad.
8.88,-82.81,Phaseolus vulgaris
15.21666667,-87.23333333,Phaseolus vulgaris L.
13.3,-87.98333333,Phaseolus vulgaris L.
15.13333333,-88.63333333,Phaseolus vulgaris L.
13.88333333,-85.88333333,Phaseolus vulgaris L.
19.31694444,-98.5,Phaseolus vulgaris L.
36.91666667,31.13333333,Phaseolus vulgaris L.
37.05,41.21666667,Phaseolus vulgaris L.
19.76666667,-104.3666667,Phaseolus vulgaris L.
13.56666667,-88.86666667,Phaseolus vulgaris L.
38.35,39.3,Phaseolus vulgaris L.
3.7,29.38333333,Phaseolus vulgaris L.
19.81694444,-102.6830556,Phaseolus vulgaris L.
14.7,-86.25,Phaseolus vulgaris L.
36.15,-109.55,Phaseolus vulgaris L.
22.08333333,-102.1666667,Phaseolus vulgaris L.
24.51666667,-104.6666667,Phaseolus vulgaris L.
19.63333333,-103.3333333,Phaseolus vulgaris L.
19.16666667,-98.35,Phaseolus vulgaris L.
15.9,-96.51666667,Phaseolus vulgaris L.
-5.78333333,-35.21666667,Phaseolus vulgaris L.
14.1,-87.21666667,Phaseolus vulgaris L.
35.73333333,51.41666667,Phaseolus vulgaris L.
17.08333333,-96.75,Phaseolus vulgaris L.
14.51666667,-89.76666667,Phaseolus vulgaris L.
-3.61666667,30.43333333,Phaseolus vulgaris L.
-2.56666667,30.1,Phaseolus vulgaris L.
-2.5,30.23333333,Phaseolus vulgaris L.
-1.53333333,28.96666667,Phaseolus vulgaris L.
-0.05,29.4,Phaseolus vulgaris L.
20.06694444,-97.05,Phaseolus vulgaris L.
-2.16694444,-79.9,Phaseolus vulgaris L.
-7.61694444,-78.05,Phaseolus vulgaris L.
32.77,-108.28,Phaseolus vulgaris
36.92805556,-110.6719444,Phaseolus vulgaris L.
52.69472222,21.99222222,Phaseolus vulgaris L.
4.5833,-74.3667,Phaseolus lunatus L.
41.99972,45.71056,Phaseolus vulgaris
29.2,-108.37,Phaseolus acutifolius A. Gray var. tenuifolius A. Gray
38.06,70.01,Phaseolus spp.
13.5,-88.86694444,Phaseolus lunatus L.
13.96666667,-89.56666667,Phaseolus lunatus L.
13.48305556,-86.58305556,Phaseolus acutifolius A. Gray
19.41666667,-99.16666667,Phaseolus coccineus L.
31.28305556,-109.6169444,Phaseolus acutifolius A. Gray
33.12,-111.8880556,Phaseolus acutifolius A. Gray
-14.11694444,-47.51694444,Phaseolus lunatus L.
-15.61,-39.43,Phaseolus lunatus L.
29.43305556,-110.4,Phaseolus acutifolius A. Gray
13.83333333,-86.43333333,Phaseolus vulgaris L.
15.65,-86.55,Phaseolus vulgaris L.
14.13333333,-87.91666667,Phaseolus vulgaris L.
14.18333333,-87.96666667,Phaseolus vulgaris L.
53.1,-111.6666667,Phaseolus vulgaris L.
36.3,59.6,Phaseolus vulgaris L.
36.98333333,35.05,Phaseolus vulgaris L.
4.58333333,9.75,Phaseolus vulgaris L.
18.45,-95.21666667,Phaseolus vulgaris L.
15,-86.5,Phaseolus vulgaris L.
18.5,-67.01666667,Phaseolus vulgaris L.
-6.13333333,106.8166667,Phaseolus vulgaris L.
11.86666667,-85.93333333,Phaseolus vulgaris L.
11.8,-86.16666667,Phaseolus vulgaris L.
16.3,-95.25,Phaseolus vulgaris L.
35.89194444,-106.1180556,Phaseolus vulgaris L.
24.4,-104.3333333,Phaseolus vulgaris L.
20.51666667,-100.6166667,Phaseolus vulgaris L.
22.56666667,-102.25,Phaseolus vulgaris L.
26.93333333,-107.1666667,Phaseolus vulgaris L.
-31.28333333,-61.5,Phaseolus vulgaris L.
-26.31666667,31.13333333,Phaseolus vulgaris L.
-22.31222222,-64.71722222,Phaseolus vulgaris L.
-2.31055556,-78.11861111,Phaseolus vulgaris L.
38.18722222,71.43805556,Phaseolus vulgaris L.
3.0667,-75.4833,Phaseolus lunatus L.
39.20194444,69.06472222,Phaseolus vulgaris L.
19.51666667,-96.91666667,Phaseolus coccineus L.
20.01666667,-75.81666667,Phaseolus lunatus L.
12.61694444,-87.15,Phaseolus acutifolius A. Gray
27.01666667,-108.9333333,Phaseolus acutifolius A. Gray var. acutifolius
-21.16694444,-43.03305556,Phaseolus lunatus L.
-21.9,-45.6,Phaseolus lunatus L.
41.7,22.85,Phaseolus coccineus L.
32.615,-115.5330556,Phaseolus acutifolius A. Gray
9.05,-82.95,Phaseolus vulgaris
13.30138889,-87.98888889,Phaseolus vulgaris L.
14.5,-88.6,Phaseolus vulgaris L.
14.18333333,-88.81666667,Phaseolus vulgaris L.
31.33333333,75.58333333,Phaseolus vulgaris L.
40.16666667,31.91666667,Phaseolus vulgaris L.
39.58333333,27.01666667,Phaseolus vulgaris L.
41.26666667,26.68333333,Phaseolus vulgaris L.
10.5,-85.25,Phaseolus vulgaris L.
38,45,Phaseolus vulgaris L.
33.51666667,71.06666667,Phaseolus vulgaris L.
14.83333333,-89,Phaseolus vulgaris L.
13.15,-86.93333333,Phaseolus vulgaris L.
13.46666667,-86.61666667,Phaseolus vulgaris L.
20.16666667,-103.0666667,Phaseolus vulgaris L.
19.95,-102.2666667,Phaseolus vulgaris L.
41.05,30.86666667,Phaseolus vulgaris L.
32.11666667,77.16666667,Phaseolus vulgaris L.
30.8,56.58333333,Phaseolus vulgaris L.
35.31666667,47,Phaseolus vulgaris L.
31.88333333,54.41666667,Phaseolus vulgaris L.
14.65,-90.73305556,Phaseolus vulgaris L.
16.25,-92.5,Phaseolus vulgaris L.
-3.06666667,30.76666667,Phaseolus vulgaris L.
16.91694444,-96.4,Phaseolus vulgaris L.
-0.21694444,-78.5,Phaseolus vulgaris L.
14.53333333,-86.85,Phaseolus vulgaris L.
17.85,-100.3666667,Phaseolus lunatus L.
13.66666667,-89.28333333,Phaseolus lunatus L.
-2.16666667,-79.9,Phaseolus lunatus L.
-28.96666667,-59.06666667,Phaseolus lunatus L.
-3.95,30.16666667,Phaseolus lunatus L.
15.65,-87.41666667,Phaseolus vulgaris L.
39.83333333,116.1666667,Phaseolus vulgaris L.
39.91666667,116,Phaseolus vulgaris L.
38.68333333,29.41666667,Phaseolus vulgaris L.
36.78333333,31.43333333,Phaseolus vulgaris L.
37.3,40.73333333,Phaseolus vulgaris L.
38.73333333,41.5,Phaseolus vulgaris L.
-0.13333333,-78.48333333,Phaseolus vulgaris L.
19.13333333,-99.73333333,Phaseolus vulgaris L.
32.45,-115.1666667,Phaseolus vulgaris L.
14.4,-88.93333333,Phaseolus vulgaris L.
21.13333333,-101.6666667,Phaseolus vulgaris L.
19.83333333,-98.98333333,Phaseolus vulgaris L.
18.91666667,-99.25,Phaseolus vulgaris L.
19.43333333,-98.1,Phaseolus vulgaris L.
33.98333333,51.48333333,Phaseolus vulgaris L.
33.45,51.16666667,Phaseolus vulgaris L.
26.53305556,-107.1669444,Phaseolus vulgaris L.
20,-102.35,Phaseolus vulgaris L.
14.63305556,-91.23305556,Phaseolus vulgaris L.
15.28333333,-91.08333333,Phaseolus vulgaris L.
-0.5,29.16666667,Phaseolus vulgaris L.
20.78305556,-102.8,Phaseolus vulgaris L.
-23.58694444,-65.39888889,Phaseolus vulgaris L.
26,100,Phaseolus vulgaris L.
2.7333,-75.55,Phaseolus lunatus L.
3.6167,-75.6167,Phaseolus lunatus L.
40.81417,70.70444,Phaseolus vulgaris
31.55638889,-111.0497222,Phaseolus acutifolius A. Gray var. tenuifolius A. Gray
-17.41666667,-66.16666667,Phaseolus lunatus L.
27.4,-108.8330556,Phaseolus acutifolius A. Gray
-15.8,-47.83305556,Phaseolus lunatus L.
15.1,-90.45,Phaseolus dumosus Macfad.
31.56666667,74.86666667,Phaseolus vulgaris L.
11,76.95,Phaseolus vulgaris L.
31,75.5,Phaseolus vulgaris L.
15.4,-89.13333333,Phaseolus vulgaris L.
22,-105,Phaseolus vulgaris L.
28.53333333,-100.9,Phaseolus vulgaris L.
2.1,30.6,Phaseolus vulgaris L.
35.05,-83.2,Phaseolus vulgaris L.
27,80,Phaseolus vulgaris L.
20.28305556,-100.75,Phaseolus vulgaris L.
9.86666667,-83.75,Phaseolus vulgaris L.
9.88333333,-83.75,Phaseolus vulgaris L.
11.75,-86.25,Phaseolus vulgaris L.
14.91666667,-90,Phaseolus vulgaris L.
30.61666667,-105.55,Phaseolus vulgaris L.
16.51666667,-92.73333333,Phaseolus vulgaris L.
20.91666667,-100.75,Phaseolus vulgaris L.
21.8,-100.75,Phaseolus vulgaris L.
18.68333333,-101.5,Phaseolus vulgaris L.
19.51666667,-98.88333333,Phaseolus vulgaris L.
18.9,-97,Phaseolus vulgaris L.
28.58333333,-109.5666667,Phaseolus vulgaris L.
37.6,31.93333333,Phaseolus vulgaris L.
4.56666667,-74.08333333,Phaseolus vulgaris L.
21.14,-101.71,Phaseolus vulgaris L.
19.96666667,-97.3,Phaseolus vulgaris L.
29.43333333,-110.4,Phaseolus vulgaris L.
16.7,-93,Phaseolus vulgaris L.
14.9,-92.05,Phaseolus vulgaris L.
42.46277778,43.08388889,Phaseolus vulgaris L.
19.41666667,-98.11666667,Phaseolus coccineus L.
18.01666667,-76.76666667,Phaseolus lunatus L.
-3.75,-73.16666667,Phaseolus lunatus L.
16.9,-92.91666667,Phaseolus lunatus L.
18.86666667,-98.66666667,Phaseolus coccineus L.
-13.85,-40.08305556,Phaseolus lunatus L.
14.95,-91.11666667,Phaseolus coccineus L.
32.57805556,-112.005,Phaseolus acutifolius A. Gray
-29.16694444,-51.18305556,Phaseolus lunatus L.
-22.33333333,-64.71666667,Phaseolus lunatus L.
20.18333333,-90.05,Phaseolus dumosus Macfad.
13.7,-87.55,Phaseolus vulgaris L.
40.03333333,27.05,Phaseolus vulgaris L.
41.45,31.81666667,Phaseolus vulgaris L.
40.7,29.6,Phaseolus vulgaris L.
37.98333333,34.7,Phaseolus vulgaris L.
-20.01666667,-45.96666667,Phaseolus vulgaris L.
13.71666667,-88.93333333,Phaseolus vulgaris L.
19.41666667,-98.15,Phaseolus vulgaris L.
-20.83333333,-42.65,Phaseolus vulgaris L.
19.45,-100.3333333,Phaseolus vulgaris L.
9.5,-83.51666667,Phaseolus vulgaris L.
9.11666667,-66.4,Phaseolus vulgaris L.
14.85,-90.06694444,Phaseolus vulgaris L.
16.4,-92.55,Phaseolus vulgaris L.
23.73333333,-103.8333333,Phaseolus vulgaris L.
32.24111111,-116.9330556,Phaseolus vulgaris L.
25.35,-105.6666667,Phaseolus vulgaris L.
20.06666667,-102.7166667,Phaseolus vulgaris L.
20.28333333,-102.3333333,Phaseolus vulgaris L.
17.33333333,-96.9,Phaseolus vulgaris L.
15.34305556,-91.31194444,Phaseolus vulgaris L.
24,-107.0330556,Phaseolus vulgaris L.
-2.6,30.25,Phaseolus vulgaris L.
